AccerlerometerX,AccerlerometerY,AccerlerometerZ,UtcTicks
-0.2206,-0.9685,0.1158,635740559926416536
-0.2206,-0.9685,0.1158,635740559926610889
-0.1707,-0.9698,0.1742,635740559926815144
-0.1707,-0.9698,0.1742,635740559927009118
-0.1032,-0.9441,0.3130,635740559927213130
-0.0778,-0.9200,0.3841,635740559927403243
-0.0778,-0.9200,0.3841,635740559927607376
-0.0447,-0.8979,0.4380,635740559927811539
-0.0202,-0.8795,0.4756,635740559928013904
-0.0202,-0.8795,0.4756,635740559928208007
-0.0040,-0.8756,0.4830,635740559928411933
-0.0040,-0.8756,0.4830,635740559928616006
0.0441,-0.8621,0.5047,635740559928811245
0.0762,-0.8601,0.5044,635740559929015497
0.0762,-0.8601,0.5044,635740559929209692
0.1240,-0.8551,0.5035,635740559929413971
0.1873,-0.8446,0.5016,635740559929608218
0.1873,-0.8446,0.5016,635740559929810916
0.2424,-0.8361,0.4921,635740559930015088
0.2424,-0.8361,0.4921,635740559930205901
0.3286,-0.8257,0.4586,635740559930410028
0.3616,-0.8361,0.4126,635740559930614218
0.3864,-0.8432,0.3738,635740559930812043
0.3864,-0.8432,0.3738,635740559931016141
0.4040,-0.8542,0.3273,635740559931211594
0.4040,-0.8542,0.3273,635740559931415801
0.4307,-0.8720,0.2328,635740559931607573
0.4323,-0.8825,0.1852,635740559931815092
0.4323,-0.8825,0.1852,635740559932009193
0.4332,-0.8882,0.1532,635740559932215909
0.4266,-0.8983,0.1050,635740559932410133
0.4266,-0.8983,0.1050,635740559932614260
0.3888,-0.9196,0.0566,635740559932808359
0.3578,-0.9333,0.0322,635740559933012890
0.3578,-0.9333,0.0322,635740559933207007
0.2456,-0.9693,0.0076,635740559933411020
0.2456,-0.9693,0.0076,635740559933614133
0.1467,-0.9892,0.0077,635740559933808369
0.1217,-0.9925,0.0077,635740559934010059
0.1217,-0.9925,0.0077,635740559934219909
0.0882,-0.9952,0.0413,635740559934413976
0.0378,-0.9943,0.1001,635740559934608046
0.0378,-0.9943,0.1001,635740559934812284
0.0126,-0.9845,0.1751,635740559935016526
0.0126,-0.9845,0.1751,635740559935210658
0.0125,-0.9705,0.2409,635740559935414693
0.0124,-0.9546,0.2976,635740559935604782
-0.0041,-0.9198,0.3923,635740559935808755
-0.0041,-0.9198,0.3923,635740559936013095
-0.0758,-0.8471,0.5260,635740559936207280
-0.0758,-0.8471,0.5260,635740559936407993
-0.1527,-0.7953,0.5866,635740559936612130
-0.1753,-0.7812,0.5992,635740559936812815
-0.1753,-0.7812,0.5992,635740559937006750
-0.2212,-0.7712,0.5969,635740559937210981
-0.3111,-0.7443,0.5909,635740559937417536
-0.3111,-0.7443,0.5909,635740559937611686
-0.3332,-0.7362,0.5891,635740559937815983
-0.3332,-0.7362,0.5891,635740559938011815
-0.3740,-0.7545,0.5392,635740559938215890
-0.4099,-0.7876,0.4600,635740559938414529
-0.4099,-0.7876,0.4600,635740559938608758
-0.4276,-0.8517,0.3030,635740559938810146
-0.4276,-0.8517,0.3030,635740559939014220
-0.3634,-0.9126,0.1871,635740559939207503
-0.3634,-0.9126,0.1871,635740559939411914
-0.2695,-0.9570,0.1071,635740559939612812
-0.2045,-0.9766,0.0661,635740559939807262
-0.1216,-0.9909,0.0580,635740559940011308
-0.1216,-0.9909,0.0580,635740559940215572
-0.0714,-0.9966,0.0413,635740559940409727
-0.0714,-0.9966,0.0413,635740559940614209
-0.0042,-0.9988,0.0498,635740559940806295
0.0462,-0.9947,0.0917,635740559941010786
0.0462,-0.9947,0.0917,635740559941214916
0.1044,-0.9791,0.1747,635740559941405616
0.1044,-0.9791,0.1747,635740559941610749
0.1535,-0.9586,0.2399,635740559941814842
0.1768,-0.9335,0.3119,635740559942009096
0.1768,-0.9335,0.3119,635740559942213344
0.2000,-0.9118,0.3585,635740559942411909
0.2144,-0.8857,0.4119,635740559942616073
0.2144,-0.8857,0.4119,635740559942810457
0.2121,-0.8559,0.4716,635740559943014710
0.2082,-0.8040,0.5571,635740559943209244
0.2082,-0.8040,0.5571,635740559943414004
0.2119,-0.7525,0.6236,635740559943608373
0.2256,-0.7328,0.6419,635740559943813450
0.2256,-0.7328,0.6419,635740559944007637
0.2233,-0.7052,0.6730,635740559944211706
0.2307,-0.7033,0.6725,635740559944413557
0.2307,-0.7033,0.6725,635740559944607808
0.2454,-0.6993,0.6714,635740559944812088
0.2454,-0.6993,0.6714,635740559945016329
0.2747,-0.6905,0.6691,635740559945212007
0.3322,-0.6701,0.6638,635740559945416263
0.3322,-0.6701,0.6638,635740559945610446
0.3400,-0.6728,0.6570,635740559945820350
0.3838,-0.6655,0.6402,635740559946034629
0.3838,-0.6655,0.6402,635740559946224543
0.4480,-0.6498,0.6140,635740559946408691
0.4852,-0.6503,0.5845,635740559946613231
0.4852,-0.6503,0.5845,635740559946812844
0.5162,-0.6573,0.5490,635740559947007171
0.5162,-0.6573,0.5490,635740559947211303
0.5570,-0.6739,0.4854,635740559947415381
0.5711,-0.7036,0.4229,635740559947610466
0.5711,-0.7036,0.4229,635740559947814890
0.5933,-0.7349,0.3285,635740559948009040
0.5983,-0.7573,0.2618,635740559948215272
0.5983,-0.7573,0.2618,635740559948412865
0.6022,-0.7745,0.1936,635740559948607405
0.6022,-0.7745,0.1936,635740559948811644
0.5853,-0.8044,0.1015,635740559949015810
0.5793,-0.8133,0.0545,635740559949209970
0.5378,-0.8429,0.0153,635740559949411472
0.5378,-0.8429,0.0153,635740559949615631
0.5378,-0.8429,0.0153,635740559949810298
0.4350,-0.9004,-0.0088,635740559950014559
0.4350,-0.9004,-0.0088,635740559950208231
0.3102,-0.9505,-0.0172,635740559950408704
0.1964,-0.9805,-0.0007,635740559950612912
0.0714,-0.9962,0.0497,635740559950811907
0.0714,-0.9962,0.0497,635740559951015928
-0.0042,-0.9921,0.1252,635740559951210164
-0.0042,-0.9921,0.1252,635740559951413660
-0.0042,-0.9887,0.1502,635740559951604257
-0.0042,-0.9763,0.2163,635740559951808092
-0.0042,-0.9763,0.2163,635740559952012137
-0.0124,-0.9413,0.3374,635740559952212393
-0.0365,-0.8907,0.4531,635740559952406696
-0.0365,-0.8907,0.4531,635740559952610312
-0.0600,-0.8527,0.5190,635740559952810651
-0.0988,-0.8221,0.5608,635740559953041442
-0.0988,-0.8221,0.5608,635740559953214889
-0.1903,-0.7731,0.6051,635740559953408988
-0.2575,-0.7459,0.6143,635740559953612985
-0.2575,-0.7459,0.6143,635740559953807122
-0.3100,-0.7343,0.6040,635740559954010256
-0.3100,-0.7343,0.6040,635740559954214435
-0.4150,-0.7208,0.5552,635740559954408569
-0.4630,-0.7341,0.4968,635740559954617342
-0.4630,-0.7341,0.4968,635740559954811466
-0.5016,-0.7769,0.3804,635740559955005604
-0.5016,-0.7769,0.3804,635740559955209754
-0.5040,-0.8326,0.2295,635740559955412539
-0.5040,-0.8326,0.2295,635740559955606644
-0.4769,-0.8596,0.1837,635740559955810886
-0.4401,-0.8804,0.1770,635740559956015011
-0.4401,-0.8804,0.1770,635740559956209088
-0.3641,-0.9184,0.1548,635740559956409158
-0.3406,-0.9273,0.1553,635740559956613426
-0.3406,-0.9273,0.1553,635740559956804476
-0.3406,-0.9273,0.1553,635740559957008489
-0.3406,-0.9273,0.1553,635740559957212567
-0.2282,-0.9595,0.1653,635740559957416238
-0.1542,-0.9725,0.1743,635740559957610407
-0.1542,-0.9725,0.1743,635740559957814251
-0.1458,-0.9707,0.1909,635740559958008840
-0.1458,-0.9707,0.1909,635740559958214604
-0.1458,-0.9707,0.1909,635740559958408860
-0.1458,-0.9707,0.1909,635740559958615617
-0.0707,-0.9660,0.2488,635740559958809862
-0.0207,-0.9493,0.3136,635740559959013947
-0.0207,-0.9493,0.3136,635740559959208194
-0.0041,-0.9325,0.3611,635740559959412396
0.0203,-0.8912,0.4532,635740559959604534
0.0203,-0.8912,0.4532,635740559959808640
0.0438,-0.8402,0.5406,635740559960008664
0.0669,-0.8104,0.5820,635740559960216267
0.0669,-0.8104,0.5820,635740559960410483
0.0898,-0.7884,0.6086,635740559960611845
0.0898,-0.7884,0.6086,635740559960816100
0.1356,-0.7671,0.6270,635740559961011425
0.1884,-0.7469,0.6376,635740559961215579
0.1884,-0.7469,0.6376,635740559961409740
0.2935,-0.7238,0.6244,635740559961619655
0.3837,-0.7151,0.5844,635740559961813788
0.3837,-0.7151,0.5844,635740559962005828
0.4515,-0.7118,0.5381,635740559962210397
0.4997,-0.7260,0.4724,635740559962414522
0.4997,-0.7260,0.4724,635740559962608644
0.5253,-0.7394,0.4211,635740559962813193
0.5380,-0.7644,0.3554,635740559963011478
0.5380,-0.7644,0.3554,635740559963215715
0.5452,-0.8001,0.2504,635740559963413350
0.5452,-0.8001,0.2504,635740559963607611
0.5484,-0.8164,0.1808,635740559963816667
0.5425,-0.8266,0.1498,635740559964010779
0.5425,-0.8266,0.1498,635740559964214883
0.5153,-0.8508,0.1032,635740559964408990
0.4722,-0.8792,0.0639,635740559964613049
0.4722,-0.8792,0.0639,635740559964807160
0.4349,-0.8996,0.0400,635740559965015195
0.3890,-0.9211,0.0157,635740559965209326
0.3890,-0.9211,0.0157,635740559965413434
0.2942,-0.9557,0.0076,635740559965607774
0.2942,-0.9557,0.0076,635740559965812315
0.1964,-0.9805,-0.0007,635740559966006456
0.1383,-0.9895,0.0412,635740559966210583
0.1383,-0.9895,0.0412,635740559966414697
0.1216,-0.9913,0.0496,635740559966607620
0.1131,-0.9885,0.0999,635740559966811913
0.1131,-0.9885,0.0999,635740559967005899
0.1127,-0.9781,0.1747,635740559967205986
0.1119,-0.9555,0.2728,635740559967413874
0.1119,-0.9555,0.2728,635740559967608002
0.1111,-0.9350,0.3367,635740559967812429
0.1111,-0.9350,0.3367,635740559968012526
0.0933,-0.8944,0.4375,635740559968216908
0.0199,-0.8364,0.5478,635740559968413692
-0.0353,-0.7972,0.6027,635740559968607778
-0.0353,-0.7972,0.6027,635740559968811856
-0.0508,-0.7914,0.6092,635740559969016095
-0.0508,-0.7914,0.6092,635740559969210115
-0.0508,-0.7914,0.6092,635740559969414331
-0.2368,-0.7723,0.5894,635740559969613289
-0.2368,-0.7723,0.5894,635740559969807616
-0.3294,-0.7677,0.5496,635740559970011837
-0.3550,-0.7857,0.5065,635740559970215924
-0.3550,-0.7857,0.5065,635740559970410223
-0.3837,-0.8232,0.4186,635740559970613436
-0.3976,-0.8655,0.3045,635740559970805158
-0.3976,-0.8655,0.3045,635740559971009121
-0.3640,-0.9171,0.1629,635740559971213467
-0.3640,-0.9171,0.1629,635740559971407547
-0.3255,-0.9386,0.1147,635740559971611643
-0.3176,-0.9422,0.1066,635740559971815765
-0.3176,-0.9422,0.1066,635740559972010619
-0.2288,-0.9675,0.1075,635740559972214853
-0.1714,-0.9810,0.0913,635740559972408974
-0.1714,-0.9810,0.0913,635740559972613087
-0.1298,-0.9865,0.0998,635740559972803198
-0.1298,-0.9865,0.0998,635740559973007439
-0.0796,-0.9890,0.1250,635740559973217213
-0.0713,-0.9896,0.1251,635740559973411434
-0.0713,-0.9896,0.1251,635740559973617402
-0.0713,-0.9896,0.1251,635740559973815568
-0.0713,-0.9896,0.1251,635740559974008608
-0.0713,-0.9896,0.1251,635740559974212802
-0.0545,-0.9884,0.1418,635740559974406945
-0.0545,-0.9884,0.1418,635740559974611039
0.0042,-0.9642,0.2653,635740559974820904
0.0042,-0.9642,0.2653,635740559975015000
0.0453,-0.9374,0.3452,635740559975209075
0.0695,-0.9174,0.3919,635740559975438288
0.0695,-0.9174,0.3919,635740559975612917
0.0690,-0.8964,0.4378,635740559975808724
0.0923,-0.8629,0.4969,635740559976012954
0.0923,-0.8629,0.4969,635740559976207241
0.0998,-0.8493,0.5184,635740559976411329
0.1152,-0.8341,0.5394,635740559976612005
0.1152,-0.8341,0.5394,635740559976806002
0.1379,-0.8123,0.5667,635740559977010236
0.2059,-0.7748,0.5977,635740559977214346
0.2059,-0.7748,0.5977,635740559977408623
0.2359,-0.7623,0.6027,635740559977609382
0.2359,-0.7623,0.6027,635740559977813546
0.2809,-0.7493,0.5997,635740559978007732
0.3038,-0.7469,0.5915,635740559978211732
0.3038,-0.7469,0.5915,635740559978415886
0.3038,-0.7469,0.5915,635740559978609558
0.3648,-0.7438,0.5601,635740559978818715
0.3648,-0.7438,0.5601,635740559979012721
0.4121,-0.7513,0.5155,635740559979205516
0.4388,-0.7733,0.4576,635740559979409501
0.4388,-0.7733,0.4576,635740559979613731
0.4502,-0.7950,0.4065,635740559979807972
0.4502,-0.7950,0.4065,635740559980012205
0.4679,-0.8067,0.3611,635740559980216932
0.4708,-0.8238,0.3158,635740559980411185
0.4708,-0.8238,0.3158,635740559980615412
0.4733,-0.8386,0.2698,635740559980805578
0.4733,-0.8386,0.2698,635740559981009667
0.4323,-0.8825,0.1852,635740559981213813
0.4028,-0.9023,0.1539,635740559981407957
0.3566,-0.9239,0.1387,635740559981612475
0.3566,-0.9239,0.1387,635740559981806606
0.2852,-0.9482,0.1398,635740559982009478
0.2448,-0.9594,0.1404,635740559982210379
0.2448,-0.9594,0.1404,635740559982415008
0.2448,-0.9594,0.1404,635740559982609273
0.2448,-0.9594,0.1404,635740559982813362
0.2118,-0.9618,0.1737,635740559983007623
0.1699,-0.9559,0.2397,635740559983212976
0.1699,-0.9559,0.2397,635740559983410414
0.1446,-0.9465,0.2885,635740559983614577
0.1359,-0.9374,0.3205,635740559983808747
0.1359,-0.9374,0.3205,635740559984012980
0.1188,-0.9222,0.3680,635740559984207116
0.1188,-0.9222,0.3680,635740559984411256
0.0846,-0.8759,0.4750,635740559984614236
0.0682,-0.8607,0.5045,635740559984808454
0.0600,-0.8527,0.5190,635740559985012555
0.0600,-0.8527,0.5190,635740559985216676
0.0358,-0.8405,0.5406,635740559985410904
0.0358,-0.8405,0.5406,635740559985615037
-0.0515,-0.8258,0.5615,635740559985809310
-0.0752,-0.8242,0.5612,635740559986013379
-0.0752,-0.8242,0.5612,635740559986207608
-0.1231,-0.8331,0.5392,635740559986410276
-0.1718,-0.8518,0.4949,635740559986617128
-0.1718,-0.8518,0.4949,635740559986811236
-0.2316,-0.8984,0.3731,635740559987015291
-0.2316,-0.8984,0.3731,635740559987209347
-0.2501,-0.9249,0.2863,635740559987413575
-0.2519,-0.9456,0.2058,635740559987605138
-0.2519,-0.9456,0.2058,635740559987809283
-0.2448,-0.9594,0.1404,635740559988019179
-0.2044,-0.9747,0.0911,635740559988213226
-0.2044,-0.9747,0.0911,635740559988407383
-0.1715,-0.9830,0.0662,635740559988611503
-0.1300,-0.9898,0.0580,635740559988813692
-0.1300,-0.9898,0.0580,635740559989007720
-0.0965,-0.9936,0.0581,635740559989211891
-0.0714,-0.9958,0.0581,635740559989416062
-0.0714,-0.9958,0.0581,635740559989610301
-0.0714,-0.9958,0.0581,635740559989811222
-0.0714,-0.9958,0.0581,635740559990015412
-0.0714,-0.9958,0.0581,635740559990209661
-0.0042,-0.9983,0.0582,635740559990414240
-0.0042,-0.9983,0.0582,635740559990608487
0.0462,-0.9972,0.0581,635740559990812731
0.0714,-0.9958,0.0581,635740559991006776
0.0714,-0.9958,0.0581,635740559991210880
0.0714,-0.9958,0.0581,635740559991416095
0.0714,-0.9958,0.0581,635740559991610235
0.0714,-0.9958,0.0581,635740559991814368
0.0714,-0.9958,0.0581,635740559992008500
0.1211,-0.9772,0.1746,635740559992212824
0.1211,-0.9772,0.1746,635740559992406921
0.1282,-0.9488,0.2887,635740559992609327
0.1275,-0.9330,0.3365,635740559992811290
0.1267,-0.9148,0.3834,635740559993015503
0.1267,-0.9148,0.3834,635740559993209588
0.1262,-0.9049,0.4065,635740559993411429
0.1262,-0.9049,0.4065,635740559993615771
0.1258,-0.8943,0.4294,635740559993809979
0.1413,-0.8810,0.4516,635740559994014092
0.1413,-0.8810,0.4516,635740559994206265
0.1491,-0.8759,0.4588,635740559994410675
0.1882,-0.8570,0.4798,635740559994610872
0.1882,-0.8570,0.4798,635740559994815337
0.2343,-0.8339,0.4997,635740559995009578
0.2652,-0.8255,0.4981,635740559995214282
0.2652,-0.8255,0.4981,635740559995413754
0.3327,-0.7944,0.5082,635740559995607751
0.3917,-0.7700,0.5036,635740559995811783
0.3917,-0.7700,0.5036,635740559996016021
0.4141,-0.7641,0.4947,635740559996210496
0.4602,-0.7620,0.4557,635740559996414627
0.4602,-0.7620,0.4557,635740559996608696
0.4922,-0.7678,0.4101,635740559996812742
0.4922,-0.7678,0.4101,635740559997006963
0.5086,-0.7727,0.3798,635740559997212650
0.5185,-0.7836,0.3424,635740559997406662
0.5185,-0.7836,0.3424,635740559997610894
0.5220,-0.8022,0.2898,635740559997815531
0.5112,-0.8283,0.2292,635740559998009621
0.5112,-0.8283,0.2292,635740559998213850
0.4915,-0.8514,0.1831,635740559998408040
0.4705,-0.8692,0.1521,635740559998612374
0.4705,-0.8692,0.1521,635740559998816687
0.4261,-0.8954,0.1292,635740559999010742
0.4261,-0.8954,0.1292,635740559999214978
0.3805,-0.9187,0.1057,635740559999409021
0.2938,-0.9516,0.0904,635740559999613119
0.2938,-0.9516,0.0904,635740559999808487
0.2126,-0.9729,0.0910,635740560000032962
0.2126,-0.9729,0.0910,635740560000204976
0.1712,-0.9784,0.1162,635740560000405062
0.1628,-0.9765,0.1412,635740560000609207
0.1628,-0.9765,0.1412,635740560000811330
0.1628,-0.9765,0.1412,635740560001015894
0.0452,-0.9284,0.3688,635740560001210216
0.0452,-0.9284,0.3688,635740560001414414
0.0121,-0.8875,0.4607,635740560001608419
-0.0278,-0.8362,0.5477,635740560001818068
-0.0278,-0.8362,0.5477,635740560002012195
-0.0587,-0.7960,0.6024,635740560002216324
-0.0970,-0.7720,0.6282,635740560002410499
-0.0970,-0.7720,0.6282,635740560002614730
-0.1266,-0.7412,0.6593,635740560002812391
-0.1266,-0.7412,0.6593,635740560003006654
-0.1635,-0.7182,0.6763,635740560003206708
-0.1856,-0.7081,0.6813,635740560003408384
-0.1856,-0.7081,0.6813,635740560003619306
-0.2302,-0.6976,0.6785,635740560003815300
-0.2623,-0.7172,0.6457,635740560004013512
-0.2623,-0.7172,0.6457,635740560004213453
-0.3300,-0.7723,0.5428,635740560004413143
-0.3597,-0.8217,0.4421,635740560004609821
-0.3597,-0.8217,0.4421,635740560004820127
-0.3638,-0.8526,0.3751,635740560005013126
-0.3363,-0.8903,0.3072,635740560005209716
-0.3363,-0.8903,0.3072,635740560005450921
-0.2668,-0.9275,0.2620,635740560005620881
-0.2668,-0.9275,0.2620,635740560005815323
-0.2028,-0.9516,0.2310,635740560006010076
-0.1785,-0.9601,0.2151,635740560006217745
-0.1539,-0.9661,0.2072,635740560006417719
-0.1539,-0.9661,0.2072,635740560006609851
-0.1209,-0.9741,0.1911,635740560006819555
-0.1209,-0.9741,0.1911,635740560007010329
-0.0794,-0.9799,0.1831,635740560007248295
-0.0293,-0.9810,0.1916,635740560007415577
-0.0293,-0.9810,0.1916,635740560007610677
0.0042,-0.9815,0.1916,635740560007811927
0.0042,-0.9815,0.1916,635740560008016408
0.0042,-0.9815,0.1916,635740560008209004
0.0042,-0.9815,0.1916,635740560008412935
0.0042,-0.9815,0.1916,635740560008608000
0.0292,-0.9701,0.2408,635740560008812081
0.0785,-0.9464,0.3133,635740560009008132
0.0785,-0.9464,0.3133,635740560009212328
0.1025,-0.9241,0.3683,635740560009407829
0.1258,-0.8943,0.4294,635740560009625359
0.1258,-0.8943,0.4294,635740560009813573
0.1407,-0.8693,0.4739,635740560010011291
0.1474,-0.8431,0.5172,635740560010248226
0.1474,-0.8431,0.5172,635740560010409705
0.1702,-0.8257,0.5378,635740560010616709
0.1702,-0.8257,0.5378,635740560010809618
0.1933,-0.8166,0.5439,635740560011013769
0.2159,-0.8022,0.5567,635740560011207084
0.2159,-0.8022,0.5567,635740560011409661
0.2614,-0.7854,0.5611,635740560011611628
0.3533,-0.7727,0.5274,635740560011811836
0.3533,-0.7727,0.5274,635740560012020114
0.4388,-0.7733,0.4576,635740560012210475
0.4698,-0.7729,0.4265,635740560012427341
0.4698,-0.7729,0.4265,635740560012609591
0.4858,-0.7754,0.4035,635740560012813738
0.5115,-0.7879,0.3429,635740560013003996
0.5115,-0.7879,0.3429,635740560013209725
0.5382,-0.8046,0.2508,635740560013413812
0.5382,-0.8046,0.2508,635740560013604628
0.5417,-0.8225,0.1733,635740560013809632
0.5223,-0.8455,0.1110,635740560014013822
0.5223,-0.8455,0.1110,635740560014207912
0.4940,-0.8658,0.0797,635740560014411961
0.4272,-0.9024,0.0563,635740560014616160
0.4272,-0.9024,0.0563,635740560014810330
0.3577,-0.9329,0.0404,635740560015019630
0.2618,-0.9642,0.0409,635740560015213610
0.2618,-0.9642,0.0409,635740560015407634
0.1880,-0.9799,0.0662,635740560015611825
0.1880,-0.9799,0.0662,635740560015815952
0.0879,-0.9848,0.1500,635740560016014638
0.0627,-0.9795,0.1915,635740560016208918
0.0458,-0.9674,0.2489,635740560016413238
0.0458,-0.9674,0.2489,635740560016607329
0.0453,-0.9374,0.3452,635740560016811333
0.0453,-0.9374,0.3452,635740560017021059
0.0445,-0.8865,0.4606,635740560017215136
0.0199,-0.8364,0.5478,635740560017414721
0.0199,-0.8364,0.5478,635740560017608872
-0.0118,-0.7978,0.6028,635740560017818774
-0.0579,-0.7592,0.6483,635740560018042999
-0.0579,-0.7592,0.6483,635740560018212973
-0.1255,-0.7186,0.6840,635740560018417227
-0.1255,-0.7186,0.6840,635740560018611352
-0.2070,-0.6916,0.6920,635740560018816185
-0.2583,-0.6779,0.6883,635740560019007689
-0.2583,-0.6779,0.6883,635740560019211962
-0.3258,-0.6784,0.6585,635740560019406236
-0.3937,-0.7310,0.5574,635740560019610249
-0.3937,-0.7310,0.5574,635740560019814306
-0.4148,-0.8200,0.3944,635740560020007067
-0.4201,-0.8552,0.3034,635740560020211045
-0.4201,-0.8552,0.3034,635740560020415614
-0.3928,-0.8893,0.2342,635740560020611133
-0.3928,-0.8893,0.2342,635740560020815553
-0.3480,-0.9202,0.1794,635740560021010169
-0.3012,-0.9433,0.1396,635740560021215269
-0.3012,-0.9433,0.1396,635740560021409292
-0.2530,-0.9584,0.1320,635740560021613805
-0.1795,-0.9769,0.1162,635740560021804062
-0.1795,-0.9769,0.1162,635740560022008126
-0.0964,-0.9885,0.1166,635740560022208339
-0.0461,-0.9911,0.1251,635740560022412316
-0.0461,-0.9911,0.1251,635740560022612886
0.0293,-0.9810,0.1916,635740560022812781
0.0956,-0.9639,0.2486,635740560023007035
0.0956,-0.9639,0.2486,635740560023211025
0.1446,-0.9465,0.2885,635740560023416576
0.1446,-0.9465,0.2885,635740560023610715
0.1690,-0.9401,0.2961,635740560023817105
0.2179,-0.9328,0.2871,635740560024011375
0.2179,-0.9328,0.2871,635740560024215405
0.3000,-0.9317,0.2048,635740560024407670
0.3888,-0.9191,0.0648,635740560024611993
0.3888,-0.9191,0.0648,635740560024821392
0.4120,-0.9102,-0.0415,635740560025015652
0.4113,-0.9052,-0.1066,635740560025214437
0.4113,-0.9052,-0.1066,635740560025408688
0.4109,-0.9022,-0.1309,635740560025613006
0.3800,-0.9144,-0.1396,635740560025807148
0.3800,-0.9144,-0.1396,635740560026011388
0.2845,-0.9412,-0.1821,635740560026215749
0.2845,-0.9412,-0.1821,635740560026409972
0.2197,-0.9566,-0.1914,635740560026614015
0.1868,-0.9601,-0.2082,635740560026808149
0.1868,-0.9601,-0.2082,635740560027012372
0.1373,-0.9683,-0.2088,635740560027216611
0.0877,-0.9789,-0.1845,635740560027413888
0.0877,-0.9789,-0.1845,635740560027608020
0.0461,-0.9874,-0.1515,635740560027812168
-0.0126,-0.9981,-0.0596,635740560028016309
-0.0126,-0.9981,-0.0596,635740560028210696
-0.0546,-0.9977,0.0413,635740560028415427
-0.0546,-0.9977,0.0413,635740560028609733
-0.0546,-0.9935,0.1000,635740560028813802
-0.0544,-0.9872,0.1501,635740560029007941
-0.0544,-0.9872,0.1501,635740560029211976
-0.0543,-0.9783,0.1997,635740560029416460
-0.0625,-0.9725,0.2244,635740560029606901
-0.0625,-0.9725,0.2244,635740560029811125
-0.1036,-0.9565,0.2729,635740560030014720
-0.1036,-0.9565,0.2729,635740560030208944
-0.1608,-0.9415,0.2962,635740560030413176
-0.1772,-0.9386,0.2959,635740560030605243
-0.1772,-0.9386,0.2959,635740560030809479
-0.2103,-0.9415,0.2632,635740560031013609
-0.2518,-0.9438,0.2139,635740560031208342
-0.2518,-0.9438,0.2139,635740560031412588
-0.2773,-0.9517,0.1317,635740560031608797
-0.2861,-0.9576,0.0325,635740560031812936
-0.2861,-0.9576,0.0325,635740560032007530
-0.2861,-0.9576,-0.0339,635740560032207890
-0.2536,-0.9650,-0.0672,635740560032412028
-0.2536,-0.9650,-0.0672,635740560032616275
-0.1960,-0.9745,-0.1091,635740560032809806
-0.1960,-0.9745,-0.1091,635740560033010567
-0.1297,-0.9845,-0.1179,635740560033214802
-0.0964,-0.9883,-0.1180,635740560033408013
-0.0964,-0.9883,-0.1180,635740560033612243
-0.0545,-0.9915,-0.1181,635740560033813151
-0.0545,-0.9915,-0.1181,635740560034007389
-0.0545,-0.9915,-0.1181,635740560034211516
-0.0294,-0.9935,-0.1098,635740560034412228
0.0042,-0.9987,-0.0512,635740560034612992
0.0042,-0.9987,-0.0512,635740560034807062
0.0463,-0.9989,-0.0091,635740560035011792
0.0546,-0.9982,0.0245,635740560035215841
0.0546,-0.9982,0.0245,635740560035414839
0.0964,-0.9903,0.0999,635740560035610399
0.1213,-0.9825,0.1415,635740560035814471
0.1213,-0.9825,0.1415,635740560036008536
0.1294,-0.9775,0.1663,635740560036212707
0.1294,-0.9775,0.1663,635740560036406834
0.1459,-0.9738,0.1744,635740560036606962
0.1952,-0.9621,0.1903,635740560036811025
0.1952,-0.9621,0.1903,635740560037011121
0.2196,-0.9552,0.1982,635740560037213315
0.3008,-0.9394,0.1642,635740560037407291
0.3008,-0.9394,0.1642,635740560037607565
0.3493,-0.9310,0.1062,635740560037811854
0.3889,-0.9204,0.0403,635740560038021086
0.3889,-0.9204,0.0403,635740560038215208
0.4196,-0.9059,-0.0577,635740560038409637
0.4196,-0.9059,-0.0577,635740560038613775
0.4344,-0.8962,-0.0900,635740560038807901
0.4340,-0.8936,-0.1142,635740560039012092
0.4340,-0.8936,-0.1142,635740560039216086
0.4335,-0.8905,-0.1384,635740560039410229
0.4021,-0.8978,-0.1794,635740560039618994
0.4021,-0.8978,-0.1794,635740560039813249
0.3784,-0.9028,-0.2041,635740560040007779
0.3784,-0.9028,-0.2041,635740560040217546
0.2919,-0.9321,-0.2144,635740560040409084
0.2919,-0.9321,-0.2144,635740560040609780
0.1458,-0.9720,-0.1840,635740560040814000
0.1458,-0.9720,-0.1840,635740560041008045
0.0629,-0.9889,-0.1348,635740560041211169
0.0378,-0.9932,-0.1098,635740560041415338
0.0210,-0.9962,-0.0847,635740560041609854
0.0210,-0.9962,-0.0847,635740560041813146
0.0210,-0.9980,-0.0595,635740560042007261
0.0210,-0.9980,-0.0595,635740560042211505
0.0210,-0.9996,0.0161,635740560042413386
0.0294,-0.9945,0.1001,635740560042610288
0.0294,-0.9945,0.1001,635740560042814405
0.0460,-0.9835,0.1750,635740560043009853
0.0542,-0.9730,0.2244,635740560043214085
0.0542,-0.9730,0.2244,635740560043404144
0.0540,-0.9627,0.2652,635740560043605956
0.0374,-0.9612,0.2733,635740560043810020
0.0374,-0.9612,0.2733,635740560044010078
-0.0373,-0.9540,0.2975,635740560044212853
-0.0373,-0.9540,0.2975,635740560044407036
-0.1527,-0.9428,0.2964,635740560044616545
-0.2017,-0.9363,0.2875,635740560044810700
-0.2346,-0.9359,0.2627,635740560045020269
